,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
75,0 days 01:18:56.989000,PER,11,0 days 00:01:35.964000,24.0,3.0,,,30.601,41.45,23.913,0 days 01:17:51.640000,0 days 01:18:33.090000,0 days 01:18:57.003000,237.0,258.0,287.0,310.0,False,HARD,22.0,True,Red Bull Racing,0 days 01:17:21.025000,2021-03-28 15:47:21.035,1,9.0,False,,False,True,95.964,95.964
76,0 days 01:20:32.515000,PER,11,0 days 00:01:35.526000,25.0,3.0,,,30.506,41.265,23.755,0 days 01:19:27.509000,0 days 01:20:08.774000,0 days 01:20:32.529000,236.0,262.0,286.0,323.0,True,HARD,23.0,True,Red Bull Racing,0 days 01:18:56.989000,2021-03-28 15:48:56.999,1,8.0,False,,False,True,95.526,95.526
77,0 days 01:22:09.107000,PER,11,0 days 00:01:36.592000,26.0,3.0,,,30.903,41.799,23.89,0 days 01:21:03.432000,0 days 01:21:45.231000,0 days 01:22:09.121000,238.0,255.0,287.0,315.0,False,HARD,24.0,True,Red Bull Racing,0 days 01:20:32.515000,2021-03-28 15:50:32.525,1,8.0,False,,False,True,96.592,96.592
78,0 days 01:23:44.328000,PER,11,0 days 00:01:35.221000,27.0,3.0,,,30.594,41.041,23.586,0 days 01:22:39.715000,0 days 01:23:20.756000,0 days 01:23:44.342000,235.0,259.0,275.0,313.0,True,HARD,25.0,True,Red Bull Racing,0 days 01:22:09.107000,2021-03-28 15:52:09.117,1,7.0,False,,False,True,95.221,95.22099999999999
79,0 days 01:25:19.816000,PER,11,0 days 00:01:35.488000,28.0,3.0,,,30.889,40.985,23.614,0 days 01:24:15.231000,0 days 01:24:56.216000,0 days 01:25:19.830000,,259.0,277.0,288.0,False,HARD,26.0,True,Red Bull Racing,0 days 01:23:44.328000,2021-03-28 15:53:44.338,1,7.0,False,,False,True,95.488,95.488
80,0 days 01:26:55.693000,PER,11,0 days 00:01:35.877000,29.0,3.0,,,30.927,41.236,23.714,0 days 01:25:50.757000,0 days 01:26:31.993000,0 days 01:26:55.707000,,261.0,276.0,,False,HARD,27.0,True,Red Bull Racing,0 days 01:25:19.816000,2021-03-28 15:55:19.826,1,7.0,False,,False,True,95.877,95.877
81,0 days 01:28:31.406000,PER,11,0 days 00:01:35.713000,30.0,3.0,,,30.915,41.134,23.664,0 days 01:27:26.622000,0 days 01:28:07.756000,0 days 01:28:31.420000,,259.0,278.0,290.0,False,HARD,28.0,True,Red Bull Racing,0 days 01:26:55.693000,2021-03-28 15:56:55.703,1,7.0,False,,False,True,95.713,95.71300000000001
82,0 days 01:30:07.708000,PER,11,0 days 00:01:36.302000,31.0,3.0,,,31.08,41.345,23.877,0 days 01:29:02.500000,0 days 01:29:43.845000,0 days 01:30:07.722000,238.0,257.0,288.0,293.0,False,HARD,29.0,True,Red Bull Racing,0 days 01:28:31.406000,2021-03-28 15:58:31.416,1,7.0,False,,False,True,96.302,96.30199999999999
83,0 days 01:31:43.166000,PER,11,0 days 00:01:35.458000,32.0,3.0,,,30.605,41.209,23.644,0 days 01:30:38.327000,0 days 01:31:19.536000,0 days 01:31:43.180000,235.0,259.0,276.0,320.0,False,HARD,30.0,True,Red Bull Racing,0 days 01:30:07.708000,2021-03-28 16:00:07.718,1,6.0,False,,False,True,95.458,95.458
84,0 days 01:33:19.713000,PER,11,0 days 00:01:36.547000,33.0,3.0,,,30.92,41.921,23.706,0 days 01:32:14.100000,0 days 01:32:56.021000,0 days 01:33:19.727000,236.0,260.0,276.0,289.0,False,HARD,31.0,True,Red Bull Racing,0 days 01:31:43.166000,2021-03-28 16:01:43.176,1,5.0,False,,False,True,96.547,96.54700000000001
85,0 days 01:34:55.509000,PER,11,0 days 00:01:35.796000,34.0,3.0,,,30.974,41.115,23.707,0 days 01:33:50.701000,0 days 01:34:31.816000,0 days 01:34:55.523000,235.0,260.0,276.0,287.0,False,HARD,32.0,True,Red Bull Racing,0 days 01:33:19.713000,2021-03-28 16:03:19.723,1,4.0,False,,False,True,95.796,95.79599999999999
86,0 days 01:36:31.565000,PER,11,0 days 00:01:36.056000,35.0,3.0,,,31.1,41.27,23.686,0 days 01:35:26.623000,0 days 01:36:07.893000,0 days 01:36:31.579000,,261.0,277.0,288.0,False,HARD,33.0,True,Red Bull Racing,0 days 01:34:55.509000,2021-03-28 16:04:55.519,1,4.0,False,,False,True,96.056,96.05600000000001
87,0 days 01:38:07.535000,PER,11,0 days 00:01:35.970000,36.0,3.0,,,30.953,41.263,23.754,0 days 01:37:02.532000,0 days 01:37:43.795000,0 days 01:38:07.549000,,258.0,276.0,289.0,False,HARD,34.0,True,Red Bull Racing,0 days 01:36:31.565000,2021-03-28 16:06:31.575,1,4.0,False,,False,True,95.97,95.97
88,0 days 01:39:43.522000,PER,11,0 days 00:01:35.987000,37.0,3.0,,,30.941,41.306,23.74,0 days 01:38:38.490000,0 days 01:39:19.796000,0 days 01:39:43.536000,236.0,259.0,278.0,292.0,False,HARD,35.0,True,Red Bull Racing,0 days 01:38:07.535000,2021-03-28 16:08:07.545,1,4.0,False,,False,True,95.987,95.987
89,0 days 01:41:22.324000,PER,11,0 days 00:01:38.802000,38.0,3.0,,0 days 01:41:20.638000,31.134,41.447,26.221,0 days 01:40:14.670000,0 days 01:40:56.117000,0 days 01:41:22.338000,235.0,259.0,,293.0,False,HARD,36.0,True,Red Bull Racing,0 days 01:39:43.522000,2021-03-28 16:09:43.532,1,4.0,False,,False,False,98.802,98.802
90,0 days 01:43:19.074000,PER,11,0 days 00:01:56.750000,39.0,4.0,0 days 01:41:44.805000,,51.08,42.082,23.588,0 days 01:42:13.418000,0 days 01:42:55.500000,0 days 01:43:19.088000,235.0,255.0,289.0,219.0,False,MEDIUM,6.0,False,Red Bull Racing,0 days 01:41:22.324000,2021-03-28 16:11:22.334,1,8.0,False,,False,False,116.75,116.75
91,0 days 01:44:53.592000,PER,11,0 days 00:01:34.518000,40.0,4.0,,,30.29,40.807,23.421,0 days 01:43:49.378000,0 days 01:44:30.185000,0 days 01:44:53.606000,237.0,261.0,278.0,312.0,True,MEDIUM,7.0,False,Red Bull Racing,0 days 01:43:19.074000,2021-03-28 16:13:19.084,1,7.0,False,,False,True,94.518,94.518
92,0 days 01:46:27.855000,PER,11,0 days 00:01:34.263000,41.0,4.0,,,30.399,40.633,23.231,0 days 01:45:24.005000,0 days 01:46:04.638000,0 days 01:46:27.869000,,261.0,278.0,288.0,True,MEDIUM,8.0,False,Red Bull Racing,0 days 01:44:53.592000,2021-03-28 16:14:53.602,1,7.0,False,,False,True,94.263,94.263
93,0 days 01:48:02.120000,PER,11,0 days 00:01:34.265000,42.0,4.0,,,30.495,40.468,23.302,0 days 01:46:58.364000,0 days 01:47:38.832000,0 days 01:48:02.134000,238.0,263.0,279.0,291.0,False,MEDIUM,9.0,False,Red Bull Racing,0 days 01:46:27.855000,2021-03-28 16:16:27.865,1,7.0,False,,False,True,94.265,94.26500000000001
94,0 days 01:49:36.569000,PER,11,0 days 00:01:34.449000,43.0,4.0,,,30.561,40.508,23.38,0 days 01:48:32.695000,0 days 01:49:13.203000,0 days 01:49:36.583000,,264.0,288.0,292.0,False,MEDIUM,10.0,False,Red Bull Racing,0 days 01:48:02.120000,2021-03-28 16:18:02.130,1,7.0,False,,False,True,94.449,94.449
95,0 days 01:51:10.539000,PER,11,0 days 00:01:33.970000,44.0,4.0,,,30.18,40.395,23.395,0 days 01:50:06.763000,0 days 01:50:47.158000,0 days 01:51:10.553000,,264.0,277.0,323.0,True,MEDIUM,11.0,False,Red Bull Racing,0 days 01:49:36.569000,2021-03-28 16:19:36.579,2,6.0,False,,False,True,93.97,93.97
96,0 days 01:52:45.081000,PER,11,0 days 00:01:34.542000,45.0,4.0,,,30.543,40.698,23.301,0 days 01:51:41.096000,0 days 01:52:21.794000,0 days 01:52:45.095000,,263.0,278.0,287.0,False,MEDIUM,12.0,False,Red Bull Racing,0 days 01:51:10.539000,2021-03-28 16:21:10.549,1,6.0,False,,False,True,94.542,94.542
97,0 days 01:54:19.790000,PER,11,0 days 00:01:34.709000,46.0,4.0,,,30.66,40.767,23.282,0 days 01:53:15.755000,0 days 01:53:56.522000,0 days 01:54:19.804000,,263.0,277.0,290.0,False,MEDIUM,13.0,False,Red Bull Racing,0 days 01:52:45.081000,2021-03-28 16:22:45.091,1,6.0,False,,False,True,94.709,94.709
98,0 days 01:55:54.424000,PER,11,0 days 00:01:34.634000,47.0,4.0,,,30.585,40.642,23.407,0 days 01:54:50.389000,0 days 01:55:31.031000,0 days 01:55:54.438000,239.0,264.0,279.0,,False,MEDIUM,14.0,False,Red Bull Racing,0 days 01:54:19.790000,2021-03-28 16:24:19.800,1,6.0,False,,False,True,94.634,94.634
99,0 days 01:57:28.591000,PER,11,0 days 00:01:34.167000,48.0,4.0,,,30.439,40.427,23.301,0 days 01:56:24.877000,0 days 01:57:05.304000,0 days 01:57:28.605000,,264.0,281.0,294.0,False,MEDIUM,15.0,False,Red Bull Racing,0 days 01:55:54.424000,2021-03-28 16:25:54.434,1,6.0,False,,False,True,94.167,94.167
100,0 days 01:59:03.256000,PER,11,0 days 00:01:34.665000,49.0,4.0,,,30.743,40.685,23.237,0 days 01:57:59.348000,0 days 01:58:40.033000,0 days 01:59:03.270000,,263.0,280.0,293.0,False,MEDIUM,16.0,False,Red Bull Racing,0 days 01:57:28.591000,2021-03-28 16:27:28.601,1,6.0,False,,False,True,94.665,94.66499999999999
101,0 days 02:00:37.497000,PER,11,0 days 00:01:34.241000,50.0,4.0,,,30.37,40.536,23.335,0 days 01:59:33.640000,0 days 02:00:14.176000,0 days 02:00:37.511000,,264.0,280.0,292.0,False,MEDIUM,17.0,False,Red Bull Racing,0 days 01:59:03.256000,2021-03-28 16:29:03.266,1,6.0,False,,False,True,94.241,94.24100000000001
102,0 days 02:02:11.837000,PER,11,0 days 00:01:34.340000,51.0,4.0,,,30.486,40.555,23.299,0 days 02:01:07.997000,0 days 02:01:48.552000,0 days 02:02:11.851000,,267.0,290.0,295.0,False,MEDIUM,18.0,False,Red Bull Racing,0 days 02:00:37.497000,2021-03-28 16:30:37.507,1,6.0,False,,False,True,94.34,94.34
103,0 days 02:03:47.157000,PER,11,0 days 00:01:35.320000,52.0,4.0,,,30.584,41.326,23.41,0 days 02:02:42.435000,0 days 02:03:23.761000,0 days 02:03:47.171000,240.0,266.0,277.0,322.0,False,MEDIUM,19.0,False,Red Bull Racing,0 days 02:02:11.837000,2021-03-28 16:32:11.847,1,5.0,False,,False,True,95.32,95.32
104,0 days 02:05:21.703000,PER,11,0 days 00:01:34.546000,53.0,4.0,,,30.658,40.627,23.261,0 days 02:04:17.829000,0 days 02:04:58.456000,0 days 02:05:21.717000,239.0,265.0,278.0,287.0,False,MEDIUM,20.0,False,Red Bull Racing,0 days 02:03:47.157000,2021-03-28 16:33:47.167,1,5.0,False,,False,True,94.546,94.54599999999999
105,0 days 02:06:56.595000,PER,11,0 days 00:01:34.892000,54.0,4.0,,,30.731,40.624,23.537,0 days 02:05:52.448000,0 days 02:06:33.072000,0 days 02:06:56.609000,,266.0,277.0,285.0,False,MEDIUM,21.0,False,Red Bull Racing,0 days 02:05:21.703000,2021-03-28 16:35:21.713,1,5.0,False,,False,True,94.892,94.892
106,0 days 02:08:31.341000,PER,11,0 days 00:01:34.746000,55.0,4.0,,,30.765,40.578,23.403,0 days 02:07:27.374000,0 days 02:08:07.952000,0 days 02:08:31.355000,237.0,264.0,276.0,290.0,False,MEDIUM,22.0,False,Red Bull Racing,0 days 02:06:56.595000,2021-03-28 16:36:56.605,1,5.0,False,,False,True,94.746,94.74600000000001
107,0 days 02:10:06.096000,PER,11,0 days 00:01:34.755000,56.0,4.0,,,30.767,40.464,23.524,0 days 02:09:02.122000,0 days 02:09:42.586000,0 days 02:10:06.110000,239.0,265.0,276.0,288.0,False,MEDIUM,23.0,False,Red Bull Racing,0 days 02:08:31.341000,2021-03-28 16:38:31.351,1,5.0,False,,False,True,94.755,94.755
108,0 days 00:39:20.521000,ALO,14,0 days 00:02:10.373000,1.0,1.0,,,,58.984,36.631,,0 days 00:38:43.904000,0 days 00:39:20.658000,230.0,95.0,252.0,268.0,False,SOFT,4.0,False,Alpine,0 days 00:37:09.970000,2021-03-28 15:07:09.980,24,9.0,False,,False,False,130.373,
109,0 days 00:41:40.297000,ALO,14,0 days 00:02:19.776000,2.0,1.0,,,44.698,59.802,35.276,0 days 00:40:05.233000,0 days 00:41:05.035000,0 days 00:41:40.311000,185.0,177.0,225.0,190.0,True,SOFT,5.0,False,Alpine,0 days 00:39:20.521000,2021-03-28 15:09:20.531,4,8.0,False,,False,False,139.776,139.776
110,0 days 00:44:10.931000,ALO,14,,3.0,1.0,,,44.172,59.04,47.418,0 days 00:42:24.539000,0 days 00:43:23.527000,0 days 00:44:11.070000,147.0,108.0,212.0,258.0,False,SOFT,6.0,False,Alpine,0 days 00:41:40.297000,2021-03-28 15:11:40.307,4,8.0,False,,False,False,,150.63
111,0 days 00:46:03.244000,ALO,14,0 days 00:01:52.313000,4.0,1.0,,,32.288,43.077,36.948,0 days 00:44:43.233000,0 days 00:45:26.310000,0 days 00:46:03.258000,225.0,245.0,187.0,300.0,True,SOFT,7.0,False,Alpine,0 days 00:44:10.931000,2021-03-28 15:14:10.941,26,7.0,False,,False,False,112.313,112.31299999999999
112,0 days 00:47:44.102000,ALO,14,0 days 00:01:40.858000,5.0,1.0,,,34.924,41.694,24.24,0 days 00:46:38.182000,0 days 00:47:19.876000,0 days 00:47:44.116000,230.0,250.0,285.0,245.0,True,SOFT,8.0,False,Alpine,0 days 00:46:03.244000,2021-03-28 15:16:03.254,67,7.0,False,,False,False,100.858,100.85799999999999
113,0 days 00:49:21.754000,ALO,14,0 days 00:01:37.652000,6.0,1.0,,,30.528,42.608,24.516,0 days 00:48:14.644000,0 days 00:48:57.252000,0 days 00:49:21.768000,232.0,250.0,285.0,315.0,True,SOFT,9.0,False,Alpine,0 days 00:47:44.102000,2021-03-28 15:17:44.112,1,7.0,False,,False,True,97.652,97.65199999999999
114,0 days 00:50:59.120000,ALO,14,0 days 00:01:37.366000,7.0,1.0,,,30.534,42.493,24.339,0 days 00:49:52.302000,0 days 00:50:34.795000,0 days 00:50:59.134000,231.0,250.0,286.0,,True,SOFT,10.0,False,Alpine,0 days 00:49:21.754000,2021-03-28 15:19:21.764,1,7.0,False,,False,True,97.366,97.366
115,0 days 00:52:37.126000,ALO,14,0 days 00:01:38.006000,8.0,1.0,,,30.761,42.366,24.879,0 days 00:51:29.895000,0 days 00:52:12.261000,0 days 00:52:37.140000,229.0,252.0,277.0,,False,SOFT,11.0,False,Alpine,0 days 00:50:59.120000,2021-03-28 15:20:59.130,1,7.0,False,,False,True,98.006,98.006
116,0 days 00:54:16.188000,ALO,14,0 days 00:01:39.062000,9.0,1.0,,,31.938,42.777,24.347,0 days 00:53:09.078000,0 days 00:53:51.855000,0 days 00:54:16.202000,230.0,247.0,286.0,297.0,False,SOFT,12.0,False,Alpine,0 days 00:52:37.126000,2021-03-28 15:22:37.136,1,8.0,False,,False,True,99.062,99.06200000000001
117,0 days 00:55:53.946000,ALO,14,0 days 00:01:37.758000,10.0,1.0,,,30.979,42.469,24.31,0 days 00:54:47.181000,0 days 00:55:29.650000,0 days 00:55:53.960000,229.0,251.0,284.0,305.0,False,SOFT,13.0,False,Alpine,0 days 00:54:16.188000,2021-03-28 15:24:16.198,1,8.0,False,,False,True,97.758,97.75800000000001
118,0 days 00:57:34.254000,ALO,14,0 days 00:01:40.308000,11.0,1.0,,0 days 00:57:32.560000,30.89,42.389,27.029,0 days 00:56:24.850000,0 days 00:57:07.239000,0 days 00:57:34.268000,230.0,252.0,,314.0,False,SOFT,14.0,False,Alpine,0 days 00:55:53.946000,2021-03-28 15:25:53.956,1,9.0,False,,False,False,100.308,100.30799999999999
119,0 days 00:59:30.376000,ALO,14,0 days 00:01:56.122000,12.0,2.0,0 days 00:57:56.937000,,51.038,41.263,23.821,0 days 00:58:25.306000,0 days 00:59:06.569000,0 days 00:59:30.390000,231.0,254.0,274.0,221.0,False,MEDIUM,1.0,True,Alpine,0 days 00:57:34.254000,2021-03-28 15:27:34.264,1,17.0,False,,False,False,116.122,116.12199999999999
120,0 days 01:01:07.220000,ALO,14,0 days 00:01:36.844000,13.0,2.0,,,30.886,41.797,24.161,0 days 01:00:01.276000,0 days 01:00:43.073000,0 days 01:01:07.234000,232.0,248.0,278.0,285.0,True,MEDIUM,2.0,True,Alpine,0 days 00:59:30.376000,2021-03-28 15:29:30.386,1,15.0,False,,False,True,96.844,96.844
121,0 days 01:02:44.363000,ALO,14,0 days 00:01:37.143000,14.0,2.0,,,30.889,42.114,24.14,0 days 01:01:38.123000,0 days 01:02:20.237000,0 days 01:02:44.377000,229.0,241.0,284.0,291.0,False,MEDIUM,3.0,True,Alpine,0 days 01:01:07.220000,2021-03-28 15:31:07.230,1,10.0,False,,False,True,97.143,97.143
122,0 days 01:04:21.810000,ALO,14,0 days 00:01:37.447000,15.0,2.0,,,31.054,42.286,24.107,0 days 01:03:15.431000,0 days 01:03:57.717000,0 days 01:04:21.824000,231.0,250.0,283.0,296.0,False,MEDIUM,4.0,True,Alpine,0 days 01:02:44.363000,2021-03-28 15:32:44.373,1,11.0,False,,False,True,97.447,97.447
123,0 days 01:05:58.993000,ALO,14,0 days 00:01:37.183000,16.0,2.0,,,30.857,42.197,24.129,0 days 01:04:52.681000,0 days 01:05:34.878000,0 days 01:05:59.007000,232.0,250.0,275.0,312.0,False,MEDIUM,5.0,True,Alpine,0 days 01:04:21.810000,2021-03-28 15:34:21.820,1,9.0,False,,False,True,97.183,97.183
124,0 days 01:07:36.790000,ALO,14,0 days 00:01:37.797000,17.0,2.0,,,31.169,42.47,24.158,0 days 01:06:30.176000,0 days 01:07:12.646000,0 days 01:07:36.804000,227.0,246.0,284.0,296.0,False,MEDIUM,6.0,True,Alpine,0 days 01:05:58.993000,2021-03-28 15:35:59.003,1,10.0,False,,False,True,97.797,97.797
125,0 days 01:09:13.774000,ALO,14,0 days 00:01:36.984000,18.0,2.0,,,30.774,42.214,23.996,0 days 01:08:07.578000,0 days 01:08:49.792000,0 days 01:09:13.788000,230.0,250.0,286.0,309.0,False,MEDIUM,7.0,True,Alpine,0 days 01:07:36.790000,2021-03-28 15:37:36.800,1,10.0,False,,False,True,96.984,96.984
126,0 days 01:10:51.280000,ALO,14,0 days 00:01:37.506000,19.0,2.0,,,30.797,42.359,24.35,0 days 01:09:44.585000,0 days 01:10:26.944000,0 days 01:10:51.294000,231.0,247.0,290.0,312.0,False,MEDIUM,8.0,True,Alpine,0 days 01:09:13.774000,2021-03-28 15:39:13.784,1,10.0,False,,False,True,97.506,97.506
127,0 days 01:12:30.358000,ALO,14,0 days 00:01:39.078000,20.0,2.0,,,31.299,43.383,24.396,0 days 01:11:22.593000,0 days 01:12:05.976000,0 days 01:12:30.372000,230.0,244.0,288.0,316.0,False,MEDIUM,9.0,True,Alpine,0 days 01:10:51.280000,2021-03-28 15:40:51.290,1,9.0,False,,False,True,99.078,99.078
128,0 days 01:14:10.448000,ALO,14,0 days 00:01:40.090000,21.0,2.0,,,31.842,43.677,24.571,0 days 01:13:02.214000,0 days 01:13:45.891000,0 days 01:14:10.462000,233.0,242.0,291.0,322.0,False,MEDIUM,10.0,True,Alpine,0 days 01:12:30.358000,2021-03-28 15:42:30.368,1,11.0,False,,False,True,100.09,100.09
129,0 days 01:15:48.207000,ALO,14,0 days 00:01:37.759000,22.0,2.0,,,31.072,42.208,24.479,0 days 01:14:41.534000,0 days 01:15:23.742000,0 days 01:15:48.221000,229.0,253.0,275.0,330.0,False,MEDIUM,11.0,True,Alpine,0 days 01:14:10.448000,2021-03-28 15:44:10.458,1,10.0,False,,False,True,97.759,97.759
130,0 days 01:17:26.584000,ALO,14,0 days 00:01:38.377000,23.0,2.0,,,31.722,42.374,24.281,0 days 01:16:19.943000,0 days 01:17:02.317000,0 days 01:17:26.598000,232.0,249.0,286.0,289.0,False,MEDIUM,12.0,True,Alpine,0 days 01:15:48.207000,2021-03-28 15:45:48.217,1,11.0,False,,False,True,98.377,98.37700000000001
131,0 days 01:19:04.188000,ALO,14,0 days 00:01:37.604000,24.0,2.0,,,30.957,42.324,24.323,0 days 01:17:57.555000,0 days 01:18:39.879000,0 days 01:19:04.202000,233.0,252.0,277.0,314.0,False,MEDIUM,13.0,True,Alpine,0 days 01:17:26.584000,2021-03-28 15:47:26.594,1,11.0,False,,False,True,97.604,97.60400000000001
132,0 days 01:20:41.784000,ALO,14,0 days 00:01:37.596000,25.0,2.0,,,31.219,42.124,24.253,0 days 01:19:35.421000,0 days 01:20:17.545000,0 days 01:20:41.798000,230.0,251.0,277.0,289.0,False,MEDIUM,14.0,True,Alpine,0 days 01:19:04.188000,2021-03-28 15:49:04.198,1,11.0,False,,False,True,97.596,97.596
133,0 days 01:22:20.542000,ALO,14,0 days 00:01:38.758000,26.0,2.0,,,31.558,42.974,24.226,0 days 01:21:13.356000,0 days 01:21:56.330000,0 days 01:22:20.556000,234.0,251.0,277.0,287.0,False,MEDIUM,15.0,True,Alpine,0 days 01:20:41.784000,2021-03-28 15:50:41.794,1,12.0,False,,False,True,98.758,98.758
134,0 days 01:23:57.989000,ALO,14,0 days 00:01:37.447000,27.0,2.0,,,31.332,41.946,24.169,0 days 01:22:51.888000,0 days 01:23:33.834000,0 days 01:23:58.003000,228.0,253.0,275.0,288.0,False,MEDIUM,16.0,True,Alpine,0 days 01:22:20.542000,2021-03-28 15:52:20.552,1,12.0,False,,False,True,97.447,97.44699999999999
135,0 days 01:25:35.780000,ALO,14,0 days 00:01:37.791000,28.0,2.0,,,31.355,42.097,24.339,0 days 01:24:29.358000,0 days 01:25:11.455000,0 days 01:25:35.794000,229.0,250.0,274.0,287.0,False,MEDIUM,17.0,True,Alpine,0 days 01:23:57.989000,2021-03-28 15:53:57.999,1,12.0,False,,False,True,97.791,97.791
136,0 days 01:27:15.888000,ALO,14,0 days 00:01:40.108000,29.0,2.0,,0 days 01:27:14.206000,31.265,42.11,26.733,0 days 01:26:07.059000,0 days 01:26:49.169000,0 days 01:27:15.902000,,251.0,,284.0,False,MEDIUM,18.0,True,Alpine,0 days 01:25:35.780000,2021-03-28 15:55:35.790,1,12.0,False,,False,False,100.108,100.108
137,0 days 01:29:13.410000,ALO,14,0 days 00:01:57.522000,30.0,3.0,0 days 01:27:38.977000,,51.929,41.775,23.818,0 days 01:28:07.831000,0 days 01:28:49.606000,0 days 01:29:13.424000,232.0,244.0,289.0,222.0,False,HARD,1.0,True,Alpine,0 days 01:27:15.888000,2021-03-28 15:57:15.898,1,17.0,False,,False,False,117.522,117.522
138,0 days 01:30:49.473000,ALO,14,0 days 00:01:36.063000,31.0,3.0,,,30.408,41.815,23.84,0 days 01:29:43.832000,0 days 01:30:25.647000,0 days 01:30:49.487000,230.0,243.0,275.0,311.0,True,HARD,2.0,True,Alpine,0 days 01:29:13.410000,2021-03-28 15:59:13.420,1,15.0,False,,False,True,96.063,96.063
139,0 days 01:32:31.786000,ALO,14,0 days 00:01:42.313000,32.0,3.0,,0 days 01:32:30.161000,30.933,42.318,29.062,0 days 01:31:20.420000,0 days 01:32:02.738000,0 days 01:32:31.800000,229.0,236.0,,279.0,False,HARD,3.0,True,Alpine,0 days 01:30:49.473000,2021-03-28 16:00:49.483,1,16.0,False,,False,False,102.313,102.313
140,0 days 00:39:12.859000,LEC,16,0 days 00:02:02.698000,1.0,1.0,,,,55.232,34.383,,0 days 00:38:38.530000,0 days 00:39:13.017000,235.0,106.0,240.0,260.0,False,SOFT,4.0,False,Ferrari,0 days 00:37:09.970000,2021-03-28 15:07:09.980,24,4.0,False,,False,False,122.698,
141,0 days 00:41:34.042000,LEC,16,0 days 00:02:21.183000,2.0,1.0,,,44.935,60.775,35.473,0 days 00:39:57.814000,0 days 00:40:58.589000,0 days 00:41:34.062000,131.0,176.0,225.0,251.0,True,SOFT,5.0,False,Ferrari,0 days 00:39:12.859000,2021-03-28 15:09:12.869,4,3.0,False,,False,False,141.183,141.183
142,0 days 00:44:09.221000,LEC,16,,3.0,1.0,,,43.107,61.892,50.189,0 days 00:42:17.187000,0 days 00:43:19.054000,0 days 00:44:09.344000,161.0,93.0,175.0,166.0,False,SOFT,6.0,False,Ferrari,0 days 00:41:34.042000,2021-03-28 15:11:34.052,4,3.0,False,,False,False,,155.188
143,0 days 00:45:55.324000,LEC,16,0 days 00:01:46.103000,4.0,1.0,,,32.685,42.174,31.244,0 days 00:44:41.926000,0 days 00:45:24.100000,0 days 00:45:55.344000,233.0,242.0,228.0,290.0,True,SOFT,7.0,False,Ferrari,0 days 00:44:09.221000,2021-03-28 15:14:09.231,26,3.0,False,,False,False,106.103,106.10300000000001
144,0 days 00:47:40.867000,LEC,16,0 days 00:01:45.543000,5.0,1.0,,,39.188,42.249,24.106,0 days 00:46:34.532000,0 days 00:47:16.781000,0 days 00:47:40.887000,,251.0,275.0,240.0,True,SOFT,8.0,False,Ferrari,0 days 00:45:55.324000,2021-03-28 15:15:55.334,67,3.0,False,,False,False,105.543,105.543
145,0 days 00:49:19.161000,LEC,16,0 days 00:01:38.294000,6.0,1.0,,,31.56,42.677,24.057,0 days 00:48:12.447000,0 days 00:48:55.124000,0 days 00:49:19.181000,225.0,250.0,284.0,294.0,True,SOFT,9.0,False,Ferrari,0 days 00:47:40.867000,2021-03-28 15:17:40.877,1,4.0,False,,False,True,98.294,98.294
146,0 days 00:50:56.309000,LEC,16,0 days 00:01:37.148000,7.0,1.0,,,30.867,42.277,24.004,0 days 00:49:50.048000,0 days 00:50:32.325000,0 days 00:50:56.329000,232.0,246.0,276.0,,True,SOFT,10.0,False,Ferrari,0 days 00:49:19.161000,2021-03-28 15:19:19.171,1,4.0,False,,False,True,97.148,97.14800000000001
147,0 days 00:52:34.195000,LEC,16,0 days 00:01:37.886000,8.0,1.0,,,31.37,42.462,24.054,0 days 00:51:27.699000,0 days 00:52:10.161000,0 days 00:52:34.215000,233.0,245.0,274.0,,False,SOFT,11.0,False,Ferrari,0 days 00:50:56.309000,2021-03-28 15:20:56.319,1,4.0,False,,False,True,97.886,97.88600000000001
